step,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud,isFlaggedFraud,errorOrig,errorDest,balanceOrigChange,balanceDestChange
9,1,60532.44,0.0,0.0,202889.17,146154.71,0,0,-60532.44,-117266.9,0.0,-56734.46000000002
9,1,246154.98,0.0,0.0,3527069.26,3865844.71,0,0,-246154.98,92620.47000000018,0.0,338775.4500000002
9,1,20813.79,0.0,0.0,110410.94,4726.45,0,0,-20813.79,-126498.28,0.0,-105684.49
9,1,156458.45,0.0,0.0,941011.77,1299674.86,0,0,-156458.45,202204.6400000001,0.0,358663.0900000001
9,1,64052.87,0.0,0.0,1130088.73,1520095.54,0,0,-64052.87,325953.9400000001,0.0,390006.8100000001
9,1,143929.29,0.0,0.0,2558334.1,2951585.52,0,0,-143929.29,249322.1299999999,0.0,393251.4199999999
9,1,344394.97,0.0,0.0,1713515.78,2107128.8,0,0,-344394.97,49218.04999999981,0.0,393613.0199999998
9,1,227416.81,0.0,0.0,618518.54,1287985.61,0,0,-227416.81,442050.2600000001,0.0,669467.0700000001
9,1,51117.58,0.0,0.0,107802.16,110288.77,0,0,-51117.58,-48630.97,0.0,2486.610000000001
9,1,59325.43,0.0,0.0,4939220.14,8965420.31,0,0,-59325.43,3966874.740000001,0.0,4026200.170000001
9,1,47984.82,0.0,0.0,2121428.31,2052250.94,0,0,-47984.82,-117162.1900000001,0.0,-69177.37000000011
9,1,206438.31,0.0,0.0,3584063.24,4221914.3,0,0,-206438.31,431412.7499999996,0.0,637851.0599999996
9,1,48685.96,0.0,0.0,1261923.9,1117979.29,0,0,-48685.96,-192630.5699999999,0.0,-143944.6099999999
9,1,120562.37,0.0,0.0,2522409.27,3124966.65,0,0,-120562.37,481995.0099999999,0.0,602557.3799999999
9,1,189158.96,0.0,0.0,223876.65,0.0,0,0,-189158.96,-413035.61,0.0,-223876.65
9,1,268844.97,169040.0,0.0,0.0,224293.06,0,0,-99804.96999999997,-44551.90999999997,-169040.0,224293.06
9,0,314764.59,183.0,314947.59,206679.6,0.0,0,0,-629529.18,-521444.1900000001,314764.59,-206679.6
9,1,50140.53,30097.0,0.0,902666.58,943461.65,0,0,-20043.53,-9345.459999999934,-30097.0,40795.07000000007
9,3,32362.6,2977.0,0.0,0.0,0.0,0,0,-29385.6,-32362.6,-2977.0,0.0
9,3,51281.04,31768.0,0.0,0.0,0.0,0,0,-19513.04,-51281.04,-31768.0,0.0
9,3,14206.78,532601.52,518394.73,0.0,0.0,0,0,0.01000000003659807,-14206.78,-14206.79000000004,0.0
9,4,2603202.06,518394.73,0.0,5170011.62,7708919.09,0,0,-2084807.33,-64294.59000000032,-518394.73,2538907.47
9,0,277483.39,133.0,277616.39,0.0,0.0,0,0,-554966.78,-277483.39,277483.39,0.0
9,0,54343.86,1371202.77,1425546.63,0.0,0.0,0,0,-108687.7199999999,-54343.86,54343.85999999987,0.0
9,1,72277.89,1425546.63,1353268.74,546163.0,117116.4,0,0,-1.01863406598568e-10,-501324.49,-72277.8899999999,-429046.6
9,1,292870.81,1353268.74,1060397.93,1324041.5,1901357.39,0,0,5.820766091346741e-11,284445.0799999999,-292870.8100000001,577315.8899999999
9,0,222643.0,121049.0,343692.0,2353313.81,2130670.8,0,0,-445286.0,-445286.0100000002,222643.0,-222643.0100000002
9,3,13095.87,190158.38,177062.51,0.0,0.0,0,0,-5.456968210637569e-12,-13095.87,-13095.87,0.0
9,3,3260.5,177062.51,173802.01,0.0,0.0,0,0,0.0,-3260.5,-3260.5,0.0
9,1,198619.82,15890.0,0.0,928161.44,2195964.67,0,0,-182729.82,1069183.41,-15890.0,1267803.23
9,1,107523.31,0.0,0.0,1270004.91,1269391.64,0,0,-107523.31,-108136.58,0.0,-613.2700000000186
9,1,208436.9,0.0,0.0,346101.96,1310324.83,0,0,-208436.9,755785.9700000001,0.0,964222.8700000001
9,1,224658.69,0.0,0.0,1357414.14,4185266.8,0,0,-224658.69,2603193.97,0.0,2827852.66
9,1,253075.35,0.0,0.0,2767762.91,7022510.07,0,0,-253075.35,4001671.81,0.0,4254747.16
9,1,261992.46,0.0,0.0,2447959.45,3876349.67,0,0,-261992.46,1166397.76,0.0,1428390.22
9,1,25755.67,0.0,0.0,1806973.57,3357457.94,0,0,-25755.67,1524728.7,0.0,1550484.37
9,1,126325.9,0.0,0.0,290209.0,518539.87,0,0,-126325.9,102004.97,0.0,228330.87
9,1,276077.73,0.0,0.0,700347.59,1617855.36,0,0,-276077.73,641430.0400000002,0.0,917507.7700000001
9,1,153282.67,0.0,0.0,395902.33,372308.76,0,0,-153282.67,-176876.24,0.0,-23593.57000000001
9,1,43579.47,0.0,0.0,83815.23,756025.07,0,0,-43579.47,628630.37,0.0,672209.84
9,1,74350.98,0.0,0.0,1199396.43,1419758.48,0,0,-74350.98,146011.0700000001,0.0,220362.05
9,1,223568.03,30777.0,0.0,0.0,223568.03,0,0,-192791.03,0.0,-30777.0,223568.03
9,3,2406.01,31244.0,28837.99,0.0,0.0,0,0,-1.818989403545856e-12,-2406.01,-2406.009999999998,0.0
9,1,620306.33,29528.0,0.0,195708.12,844231.86,0,0,-590778.33,28217.41000000003,-29528.0,648523.74
9,0,186175.84,215573.0,401748.84,308084.84,337151.41,0,0,-372351.6800000001,-157109.27,186175.84,29066.56999999995
9,3,4865.15,11738.0,6872.85,0.0,0.0,0,0,0.0,-4865.15,-4865.15,0.0
9,3,49117.76,17420.0,0.0,0.0,0.0,0,0,-31697.76,-49117.76,-17420.0,0.0
9,1,234978.1,51448.0,0.0,13971.67,27910.08,0,0,-183530.1,-221039.69,-51448.0,13938.41
9,1,35574.96,458190.0,422615.04,719551.83,255090.58,0,0,2.182787284255028e-11,-500036.21,-35574.96000000002,-464461.25
9,3,1728.81,16870.0,15141.19,0.0,0.0,0,0,-4.547473508864641e-13,-1728.81,-1728.809999999999,0.0
9,3,4523.35,150002.43,145479.07,0.0,0.0,0,0,0.009999999985666364,-4523.35,-4523.359999999986,0.0
9,3,2607.11,145479.07,142871.97,0.0,0.0,0,0,-0.009999999994306563,-2607.11,-2607.100000000006,0.0
9,3,3756.0,20789.0,17033.0,0.0,0.0,0,0,0.0,-3756.0,-3756.0,0.0
9,1,161000.98,5515.0,0.0,394240.8,753324.28,0,0,-155485.98,198082.5,-5515.0,359083.48
9,1,223981.37,248.0,0.0,0.0,250020.85,0,0,-223733.37,26039.48000000001,-248.0,250020.85
9,0,69408.37,81098.0,150506.37,14562.0,0.0,0,0,-138816.74,-83970.37,69408.37,-14562.0
9,1,288199.87,29107.0,0.0,0.0,479630.74,0,0,-259092.87,191430.87,-29107.0,479630.74
9,3,7704.36,213841.0,206136.64,0.0,0.0,0,0,-1.364242052659392e-11,-7704.36,-7704.359999999986,0.0
9,4,923203.25,576.0,0.0,577.0,1191436.66,0,0,-922627.25,267656.4099999999,-576.0,1190859.66
9,0,59994.51,2728.0,62722.51,114105.51,0.0,0,0,-119989.02,-174100.02,59994.51,-114105.51
9,3,9505.6,31473.0,21967.4,0.0,0.0,0,0,-1.818989403545856e-12,-9505.6,-9505.599999999999,0.0
9,1,263272.28,10551.0,0.0,272025.57,61800.68,0,0,-252721.28,-473497.17,-10551.0,-210224.89
9,1,22658.88,0.0,0.0,174907.0,319066.34,0,0,-22658.88,121500.46,0.0,144159.34
9,1,408902.32,0.0,0.0,9837703.49,11326357.48,0,0,-408902.32,1079751.67,0.0,1488653.99
9,1,191545.08,0.0,0.0,473013.73,664558.81,0,0,-191545.08,8.731149137020111e-11,0.0,191545.0800000001
9,1,327881.77,0.0,0.0,640181.17,746390.99,0,0,-327881.77,-221671.9500000001,0.0,106209.8199999999
9,1,65054.09,0.0,0.0,101174.0,0.0,0,0,-65054.09,-166228.09,0.0,-101174.0
9,1,85129.81,0.0,0.0,3660971.84,3631796.55,0,0,-85129.81,-114305.1,0.0,-29175.29000000004
9,1,689.43,0.0,0.0,81685.99,143388.51,0,0,-689.43,61013.09,0.0,61702.52
9,1,232682.62,0.0,0.0,641121.64,1198058.84,0,0,-232682.62,324254.5800000001,0.0,556937.2000000001
9,1,233715.15,0.0,0.0,741450.46,1279818.82,0,0,-233715.15,304653.2100000001,0.0,538368.3600000001
9,1,280840.87,0.0,0.0,1928153.0,2124936.71,0,0,-280840.87,-84057.16000000003,0.0,196783.71
9,1,79309.0,0.0,0.0,105668.8,0.0,0,0,-79309.0,-184977.8,0.0,-105668.8
9,1,65687.53,0.0,0.0,565578.72,911694.89,0,0,-65687.53,280428.64,0.0,346116.17
9,1,52674.93,0.0,0.0,4232408.43,3570750.06,0,0,-52674.93,-714333.2999999997,0.0,-661658.3699999996
9,1,24791.37,0.0,0.0,99838.0,0.0,0,0,-24791.37,-124629.37,0.0,-99838.0
9,1,231012.64,0.0,0.0,1853884.25,4137990.37,0,0,-231012.64,2053093.48,0.0,2284106.12
9,1,249530.99,0.0,0.0,611782.33,918555.4,0,0,-249530.99,57242.08000000007,0.0,306773.0700000001
9,1,136766.45,0.0,0.0,758795.46,1439958.7,0,0,-136766.45,544396.79,0.0,681163.24
9,1,131252.51,0.0,0.0,1100810.69,1153566.32,0,0,-131252.51,-78496.87999999989,0.0,52755.63000000012
9,1,104168.28,0.0,0.0,2203376.61,3382643.61,0,0,-104168.28,1075098.72,0.0,1179267.0
9,1,88711.74,0.0,0.0,490647.56,520691.7,0,0,-88711.74,-58667.59999999999,0.0,30044.14000000001
9,1,158807.44,0.0,0.0,191751.95,61813.93,0,0,-158807.44,-288745.46,0.0,-129938.02
9,1,37374.5,0.0,0.0,52557.55,606346.28,0,0,-37374.5,516414.23,0.0,553788.73
9,1,49166.06,0.0,0.0,50923.0,100089.06,0,0,-49166.06,0.0,0.0,49166.06
9,1,56325.26,0.0,0.0,129279.74,185605.0,0,0,-56325.26,-7.275957614183426e-12,0.0,56325.25999999999
9,1,145131.81,0.0,0.0,6585197.3,7013312.36,0,0,-145131.81,282983.2500000005,0.0,428115.0600000005
9,1,165857.82,0.0,0.0,826126.74,846757.58,0,0,-165857.82,-145226.98,0.0,20630.83999999997
9,1,343095.29,0.0,0.0,452224.91,711069.78,0,0,-343095.29,-84250.41999999993,0.0,258844.8700000001
9,1,315977.28,0.0,0.0,454662.58,1043416.51,0,0,-315977.28,272776.6499999999,0.0,588753.9299999999
9,1,277177.24,0.0,0.0,11053872.85,12932851.94,0,0,-277177.24,1601801.85,0.0,1878979.09
9,1,63222.73,0.0,0.0,1348760.79,1061472.68,0,0,-63222.73,-350510.8400000001,0.0,-287288.1100000001
9,1,232004.87,0.0,0.0,2226811.03,3036137.14,0,0,-232004.87,577321.2400000003,0.0,809326.1100000003
9,1,124583.76,0.0,0.0,186260.21,1223285.47,0,0,-124583.76,912441.5,0.0,1037025.26
9,1,251327.09,0.0,0.0,4673631.92,4734596.07,0,0,-251327.09,-190362.9399999996,0.0,60964.15000000037
9,1,153898.12,0.0,0.0,18014003.8,17805370.66,0,0,-153898.12,-362531.2600000006,0.0,-208633.1400000006
9,1,184120.57,0.0,0.0,1116866.19,1433218.58,0,0,-184120.57,132231.8200000001,0.0,316352.3900000001
9,1,30374.5,0.0,0.0,1197988.35,1638765.44,0,0,-30374.5,410402.5899999999,0.0,440777.0899999999
9,1,79203.28,0.0,0.0,8726358.73,10107842.29,0,0,-79203.28,1302280.279999999,0.0,1381483.559999999
9,1,59833.36,0.0,0.0,199250.0,557699.29,0,0,-59833.36,298615.9300000001,0.0,358449.29
9,1,178733.1,0.0,0.0,721491.51,64454.99,0,0,-178733.1,-835769.62,0.0,-657036.52
9,1,139304.28,0.0,0.0,293397.64,595390.64,0,0,-139304.28,162688.72,0.0,301993.0
9,1,132151.36,0.0,0.0,3076487.12,6174332.94,0,0,-132151.36,2965694.46,0.0,3097845.82
9,1,55759.01,0.0,0.0,56592.37,115279.55,0,0,-55759.01,2928.169999999998,0.0,58687.18
9,1,17277.47,0.0,0.0,10361476.07,12398578.8,0,0,-17277.47,2019825.26,0.0,2037102.73
9,1,242081.14,0.0,0.0,505328.96,1015477.63,0,0,-242081.14,268067.53,0.0,510148.67
9,1,252597.29,0.0,0.0,1226702.92,2163971.6,0,0,-252597.29,684671.3900000001,0.0,937268.6800000002
9,1,62327.88,0.0,0.0,98779.87,36523.93,0,0,-62327.88,-124583.82,0.0,-62255.94
9,1,60309.69,0.0,0.0,65119.0,210196.07,0,0,-60309.69,84767.38,0.0,145077.07
9,1,79706.36,0.0,0.0,248494.0,217975.86,0,0,-79706.36,-110224.5,0.0,-30518.14000000001
9,1,57303.56,0.0,0.0,7640542.49,7894754.2,0,0,-57303.56,196908.15,0.0,254211.71
9,1,87430.67,0.0,0.0,248792.09,144239.31,0,0,-87430.67,-191983.45,0.0,-104552.78
9,1,135038.67,0.0,0.0,152147.98,329622.47,0,0,-135038.67,42435.81999999995,0.0,177474.49
9,1,364213.15,0.0,0.0,1294699.11,1531456.92,0,0,-364213.15,-127455.3400000002,0.0,236757.8099999998
9,1,476334.38,0.0,0.0,593916.63,1493291.37,0,0,-476334.38,423040.3600000001,0.0,899374.7400000001
9,1,259966.15,0.0,0.0,2637634.73,3276973.62,0,0,-259966.15,379372.7400000001,0.0,639338.8900000001
9,1,20087.37,0.0,0.0,594460.36,1014690.73,0,0,-20087.37,400143.0,0.0,420230.37
9,1,130246.88,0.0,0.0,178323.02,736948.11,0,0,-130246.88,428378.21,0.0,558625.09
9,1,23001.03,0.0,0.0,830005.87,391575.99,0,0,-23001.03,-461430.91,0.0,-438429.88
9,1,68115.56,0.0,0.0,506214.71,756379.73,0,0,-68115.56,182049.46,0.0,250165.02
9,1,343455.71,0.0,0.0,1494119.63,1791376.44,0,0,-343455.71,-46198.89999999997,0.0,297256.8100000001
9,1,212920.66,0.0,0.0,220138.29,471041.1,0,0,-212920.66,37982.14999999997,0.0,250902.81
9,1,141913.18,0.0,0.0,810261.0,942486.39,0,0,-141913.18,-9687.789999999979,0.0,132225.39
9,1,101988.94,0.0,0.0,10580022.43,12682604.51,0,0,-101988.94,2000593.14,0.0,2102582.08
9,3,9496.23,25530.0,16033.77,0.0,0.0,0,0,0.0,-9496.23,-9496.23,0.0
9,2,2049.59,114748.0,112698.41,75718.9,412658.9,0,0,-3.637978807091713e-12,334890.41,-2049.589999999997,336940.0
9,1,165835.62,127984.28,0.0,309362.59,762773.6,0,0,-37851.34,287575.39,-127984.28,453411.01
9,4,2703653.43,0.0,0.0,15381543.39,21154408.4,0,0,-2703653.43,3069211.579999998,0.0,5772865.009999998
9,4,944474.76,0.0,0.0,1469137.4,4088646.67,0,0,-944474.76,1675034.51,0.0,2619509.27
9,4,829941.87,0.0,0.0,973964.15,3812590.14,0,0,-829941.87,2008684.12,0.0,2838625.99
9,4,57044.42,0.0,0.0,1126502.59,1580308.01,0,0,-57044.42,396760.9999999999,0.0,453805.4199999999
9,4,1230966.12,0.0,0.0,8537175.1,12471485.11,0,0,-1230966.12,2703343.89,0.0,3934310.01
9,1,282111.84,328452.0,46340.16,39940.0,0.0,0,0,-5.820766091346741e-11,-322051.84,-282111.84,-39940.0
9,1,92762.87,17606.0,0.0,1596.0,94358.87,0,0,-75156.87,0.0,-17606.0,92762.87
9,1,368719.63,42.0,0.0,200753.27,0.0,0,0,-368677.63,-569472.9,-42.0,-200753.27
9,1,126313.9,242195.07,115881.17,0.0,347046.27,0,0,1.455191522836685e-11,220732.37,-126313.9,347046.27
9,4,1322087.43,115881.17,0.0,4602644.32,5869007.48,0,0,-1206206.26,-55724.26999999979,-115881.17,1266363.16
9,3,21038.63,44198.0,23159.37,0.0,0.0,0,0,0.0,-21038.63,-21038.63,0.0
9,1,115130.28,102974.0,0.0,57199.89,298952.69,0,0,-12156.28,126622.52,-102974.0,241752.8
9,3,26695.82,110754.0,84058.18,0.0,0.0,0,0,7.275957614183426e-12,-26695.82,-26695.82000000001,0.0
9,1,134217.26,510.0,0.0,0.0,647842.77,0,0,-133707.26,513625.51,-510.0,647842.77
9,4,182085.25,3341.0,0.0,247.0,0.0,0,0,-178744.25,-182332.25,-3341.0,-247.0
9,4,1658304.96,6336.57,0.0,38423.47,1688687.9,0,0,-1651968.39,-8040.530000000028,-6336.57,1650264.43
9,1,230090.38,0.0,0.0,739880.1,4748180.14,0,0,-230090.38,3778209.66,0.0,4008300.04
9,1,383885.86,0.0,0.0,2175290.17,3402017.43,0,0,-383885.86,842841.4000000003,0.0,1226727.26
9,1,365728.77,0.0,0.0,16371062.53,18908293.83,0,0,-365728.77,2171502.529999999,0.0,2537231.299999999
9,1,109253.38,0.0,0.0,178608.29,337226.19,0,0,-109253.38,49364.51999999999,0.0,158617.9
9,1,521761.69,0.0,0.0,7586967.67,8156857.46,0,0,-521761.69,48128.10000000003,0.0,569889.79
9,1,47732.6,0.0,0.0,484355.92,593493.7,0,0,-47732.6,61405.17999999997,0.0,109137.78
9,3,5107.22,79527.0,74419.78,0.0,0.0,0,0,9.094947017729282e-13,-5107.22,-5107.220000000001,0.0
9,1,435750.07,81665.27,0.0,171563.34,86068.74,0,0,-354084.8,-521244.67,-81665.27,-85494.59999999999
9,1,113193.92,0.0,0.0,380435.73,725707.17,0,0,-113193.92,232077.5200000001,0.0,345271.4400000001
9,3,9150.78,11260.0,2109.22,0.0,0.0,0,0,0.0,-9150.78,-9150.78,0.0
9,0,166253.67,26743.0,192996.67,105171.64,83022.94,0,0,-332507.34,-188402.37,166253.67,-22148.7
9,3,16858.21,342628.0,325769.79,0.0,0.0,0,0,2.182787284255028e-11,-16858.21,-16858.21000000002,0.0
9,0,55861.55,317952.0,373813.55,3173501.85,9051539.23,0,0,-111723.1,5822175.830000001,55861.54999999999,5878037.380000001
9,3,12733.74,20783.0,8049.26,0.0,0.0,0,0,0.0,-12733.74,-12733.74,0.0
9,1,67152.83,101420.0,34267.17,9912.0,77064.83,0,0,0.0,0.0,-67152.83,67152.83
9,3,6077.62,656.0,0.0,0.0,0.0,0,0,-5421.62,-6077.62,-656.0,0.0
9,3,32779.85,225386.77,192606.92,0.0,0.0,0,0,-2.182787284255028e-11,-32779.85,-32779.84999999998,0.0
9,3,12945.17,192606.92,179661.75,0.0,0.0,0,0,1.2732925824821e-11,-12945.17,-12945.17000000001,0.0
9,3,24264.06,372082.08,347818.02,0.0,0.0,0,0,-3.637978807091713e-12,-24264.06,-24264.06,0.0
9,0,69438.86,347818.02,417256.89,155330.37,85891.51,0,0,-138877.73,-138877.72,69438.87,-69438.86
9,0,142043.72,417256.89,559300.61,254817.01,112773.29,0,0,-284087.4399999999,-284087.4400000001,142043.72,-142043.72
9,0,413880.23,559300.61,973180.84,594340.23,124002.87,0,0,-827760.46,-884217.59,413880.23,-470337.36
9,0,262339.96,973180.84,1235520.8,748431.49,193760.73,0,0,-524679.9200000002,-817010.72,262339.9600000001,-554670.76
9,0,130021.14,1235520.8,1365541.94,211591.64,0.0,0,0,-260042.2799999999,-341612.78,130021.1399999999,-211591.64
9,0,161668.97,1365541.94,1527210.91,3990355.28,3688112.67,0,0,-323337.9399999999,-463911.5799999998,161668.97,-302242.6099999999
9,0,139503.53,1527210.91,1666714.44,900224.61,64454.99,0,0,-279007.0600000001,-975273.15,139503.53,-835769.62
9,0,161619.93,1666714.44,1828334.37,507529.6,36272.56,0,0,-323239.8600000002,-632876.97,161619.9300000002,-471257.04
9,0,3088.45,1828334.37,1831422.81,191174.24,188085.8,0,0,-6176.889999999944,-6176.890000000002,3088.439999999944,-3088.440000000002
9,0,84307.91,1831422.81,1915730.72,252815.49,514004.97,0,0,-168615.8199999999,176881.57,84307.90999999992,261189.48
9,0,42610.38,1915730.72,1958341.1,355715.28,36577.51,0,0,-85220.76000000013,-361748.15,42610.38000000012,-319137.77
9,0,159365.23,1958341.1,2117706.33,359950.01,131850.7,0,0,-318730.46,-387464.54,159365.23,-228099.31
9,0,72156.32,2117706.33,2189862.64,1150535.32,1456419.84,0,0,-144312.6300000001,233728.2,72156.31000000006,305884.52
9,0,195017.66,2189862.64,2384880.3,528439.67,557.55,0,0,-390035.3199999997,-722899.78,195017.6599999997,-527882.12
9,0,176162.33,2384880.3,2561042.63,1998858.07,2050473.02,0,0,-352324.66,-124547.38,176162.3300000001,51614.94999999995
9,0,635069.18,2561042.63,3196111.81,895977.34,1190776.09,0,0,-1270138.36,-340270.4299999999,635069.1800000002,294798.7500000001
9,0,18554.06,3196111.81,3214665.87,9073121.39,9287284.57,0,0,-37108.12000000005,195609.1199999997,18554.06000000006,214163.1799999997
9,0,177004.41,3214665.87,3391670.28,3077421.31,3735377.05,0,0,-354008.8199999997,480951.3299999997,177004.4099999997,657955.7399999998
9,0,41520.58,3391670.28,3433190.86,1702903.02,1467553.42,0,0,-83041.16000000008,-276870.1800000001,41520.58000000007,-235349.6000000001
9,0,223315.73,3433190.86,3656506.59,549185.0,372308.76,0,0,-446631.46,-400191.97,223315.73,-176876.24
9,0,131423.52,3656506.59,3787930.11,1367669.43,875265.0,0,0,-262847.04,-623827.95,131423.52,-492404.4299999999
9,0,40894.71,3787930.11,3828824.83,607500.45,158428.75,0,0,-81789.4300000002,-489966.41,40894.7200000002,-449071.7
9,0,549817.3,3828824.83,4378642.12,9875780.71,11061017.39,0,0,-1099634.59,635419.3799999997,549817.29,1185236.68
9,0,84421.94,4378642.12,4463064.06,109535.63,11689.1,0,0,-168843.8799999995,-182268.47,84421.93999999948,-97846.53
9,0,189089.73,4463064.06,4652153.79,9054567.33,9287284.57,0,0,-378179.4600000004,43627.51000000021,189089.7300000004,232717.2400000002
9,0,121358.56,4652153.79,4773512.35,3678441.47,3030292.46,0,0,-242717.1199999996,-769507.5700000003,121358.5599999996,-648149.0100000002
9,0,108481.83,4773512.35,4881994.18,2188590.9,2052254.33,0,0,-216963.6600000001,-244818.3999999998,108481.8300000001,-136336.5699999998
9,0,371293.87,4881994.18,5253288.05,1905363.77,2186552.07,0,0,-742587.7400000001,-90105.57000000018,371293.8700000001,281188.2999999998
9,0,56028.81,5253288.05,5309316.86,743621.97,1312934.58,0,0,-112057.6200000005,513283.8000000001,56028.81000000052,569312.6100000001
9,0,92579.46,5309316.86,5401896.31,1733921.3,2098990.33,0,0,-185158.9099999993,272489.57,92579.44999999925,365069.03
9,0,93829.84,5401896.31,5495726.15,306193.19,212363.36,0,0,-187659.6800000008,-187659.67,93829.84000000078,-93829.83000000002
9,0,183422.82,5495726.15,5679148.96,302237.51,1254345.28,0,0,-366845.6299999996,768684.95,183422.8099999996,952107.77
9,0,123681.1,5679148.96,5802830.07,545019.0,511769.11,0,0,-247362.2100000003,-156930.99,123681.1100000003,-33249.89000000001
9,0,28760.22,5802830.07,5831590.29,78676.17,49915.95,0,0,-57520.43999999974,-57520.44,28760.21999999974,-28760.22
9,0,43215.8,5831590.29,5874806.09,101274.4,0.0,0,0,-86431.59999999982,-144490.2,43215.79999999981,-101274.4
9,0,175112.47,5874806.09,6049918.56,1815456.55,2869868.36,0,0,-350224.9399999997,879299.3399999999,175112.4699999997,1054411.81
9,0,163853.64,6049918.56,6213772.2,3122072.86,4452550.2,0,0,-327707.2800000006,1166623.7,163853.6400000006,1330477.34
9,0,75518.97,6213772.2,6289291.17,321823.85,246304.87,0,0,-151037.9399999997,-151037.95,75518.96999999974,-75518.97999999998
9,0,19068.89,6289291.17,6308360.06,21517.0,109527.49,0,0,-38137.77999999966,68941.6,19068.88999999966,88010.49
9,0,26019.46,6308360.06,6334379.52,740712.59,0.0,0,0,-52038.91999999996,-766732.0499999999,26019.45999999996,-740712.59
9,0,495884.2,6334379.52,6830263.73,1356285.81,1333926.18,0,0,-991768.4100000008,-518243.8300000001,495884.2100000009,-22359.63000000012
9,0,50003.08,6830263.73,6880266.81,406080.43,356077.34,0,0,-100006.1599999991,-100006.17,50003.07999999914,-50003.08999999997
9,0,22222.92,6880266.81,6902489.73,1074606.21,0.0,0,0,-44445.84000000086,-1096829.13,22222.92000000086,-1074606.21
9,0,25143.53,6902489.73,6927633.27,107277.39,84851.5,0,0,-50287.0699999991,-47569.42,25143.53999999911,-22425.89
9,0,48436.97,6927633.27,6976070.24,169062.66,120625.69,0,0,-96873.94000000067,-96873.94,48436.97000000067,-48436.97
9,0,29157.89,6976070.24,7005228.13,101541.0,407190.85,0,0,-58315.77999999966,276491.96,29157.88999999966,305649.85
9,0,151389.84,7005228.13,7156617.97,543789.84,211562.2,0,0,-302779.6799999998,-483617.48,151389.8399999999,-332227.64
9,0,45278.16,7156617.97,7201896.13,77905.72,32627.56,0,0,-90556.32000000015,-90556.32,45278.16000000015,-45278.16
9,0,181154.28,7201896.13,7383050.41,1419563.33,1132024.91,0,0,-362308.5600000003,-468692.7000000002,181154.2800000003,-287538.4200000002
9,0,28713.85,7383050.41,7411764.26,91907.0,471614.64,0,0,-57427.69999999963,350993.79,28713.84999999963,379707.64
9,0,179827.56,7411764.26,7591591.82,204732.0,0.0,0,0,-359655.1200000005,-384559.56,179827.5600000005,-204732.0
9,0,212136.3,7591591.82,7803728.12,11630987.0,12438995.87,0,0,-424272.5999999998,595872.5699999991,212136.2999999998,808008.8699999992
9,0,116966.66,7803728.12,7920694.78,741761.8,341993.67,0,0,-233933.3200000002,-516734.79,116966.6600000001,-399768.1300000001
9,0,143507.52,7920694.78,8064202.3,263995.16,120487.65,0,0,-287015.0399999996,-287015.03,143507.5199999996,-143507.51
9,0,158646.6,8064202.3,8222848.9,266417.16,240388.04,0,0,-317293.2000000005,-184675.72,158646.6000000006,-26029.11999999997
9,0,77618.28,8222848.9,8300467.18,261791.28,11569.1,0,0,-155236.5599999993,-327840.46,77618.27999999933,-250222.18
9,0,111277.24,8300467.18,8411744.42,207751.0,0.0,0,0,-222554.4800000002,-319028.24,111277.2400000002,-207751.0
9,0,492034.42,8411744.42,8903778.83,10682011.37,12682604.51,0,0,-984068.8300000001,1508558.720000001,492034.4100000001,2000593.140000001
9,0,187543.74,8903778.83,9091322.58,1823004.09,1602147.12,0,0,-375087.49,-408400.71,187543.75,-220856.97
9,0,373515.42,9091322.58,9464838.0,2594680.21,2497800.81,0,0,-747030.8399999999,-470394.8199999999,373515.4199999999,-96879.3999999999
9,0,171986.55,9464838.0,9636824.55,206656.83,39477.76,0,0,-343973.1000000007,-339165.62,171986.5500000007,-167179.07
9,0,146857.3,9636824.55,9783681.85,381597.39,9353.09,0,0,-293714.5999999989,-519101.6,146857.2999999989,-372244.3
9,0,96581.88,9783681.85,9880263.73,381208.59,422313.12,0,0,-193163.7600000008,-55477.35000000003,96581.88000000082,41104.52999999997
9,0,320613.95,9880263.73,10200877.68,324044.17,0.0,0,0,-641227.8999999992,-644658.12,320613.9499999993,-324044.17
9,0,12261.66,10200877.68,10213139.34,19547.0,0.0,0,0,-24523.32000000015,-31808.66,12261.66000000015,-19547.0
9,0,20282.85,10213139.34,10233422.18,581439.67,934645.23,0,0,-40565.68999999985,332922.71,20282.83999999985,353205.5599999999
9,0,16300.4,10233422.18,10249722.59,30287.0,0.0,0,0,-32600.81000000015,-46587.4,16300.41000000015,-30287.0
9,0,163564.8,10249722.59,10413287.39,1748228.23,1795986.72,0,0,-327129.6000000007,-115806.31,163564.8000000007,47758.48999999999
9,0,10065.82,10413287.39,10423353.2,60390.0,0.0,0,0,-20131.62999999866,-70455.82,10065.80999999866,-60390.0
9,0,69832.44,10423353.2,10493185.65,309837.2,0.0,0,0,-139664.8900000011,-379669.64,69832.45000000112,-309837.2
9,0,5245.72,10493185.65,10498431.37,20553.0,0.0,0,0,-10491.43999999881,-25798.72,5245.719999998808,-20553.0
9,0,3614.9,10498431.37,10502046.27,359759.0,467779.31,0,0,-7229.800000000372,104405.41,3614.900000000373,108020.31
9,0,58375.3,10502046.27,10560421.57,1761054.24,47759.96,0,0,-116750.6000000007,-1771669.58,58375.30000000075,-1713294.28
